County_Name,Region,County,region_county_code,Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,region_county_code
McHenry,44,063,44063,440631540160001,Marengo CHSD 154,Marengo High School,758,0,0,0,1,749,5,4,0,0,0,749,9,0.9881266490765171,44063
McHenry,44,063,44063,440631550160001,CHSD 155,Crystal Lake Central High School,1497,0,0,0,1,1476,21,0,0,0,0,1476,21,0.9859719438877755,44063
McHenry,44,063,44063,440631550160002,CHSD 155,Cary-Grove Community High School,1816,0,0,0,1,1799,16,1,0,0,0,1799,17,0.9906387665198237,44063
McHenry,44,063,44063,440631550160003,CHSD 155,Crystal Lake South High School,1793,0,0,0,1,1790,1,2,0,0,0,1790,3,0.9983268265476855,44063
McHenry,44,063,44063,440631550160004,CHSD 155,Prairie Ridge High School,1481,0,0,0,1,1470,11,0,0,0,0,1470,11,0.9925725860904794,44063
McHenry,44,063,44063,440631560160001,McHenry CHSD 156,McHenry High School-West Campus,1520,13,6,19,0.9875,1493,21,1,0,0,5,1493,27,0.9822368421052632,44063
McHenry,44,063,44063,440631560160002,McHenry CHSD 156,McHenry  East High School,848,7,9,16,0.9811320754716981,841,4,1,1,0,1,841,7,0.9917452830188679,44063
McHenry,44,063,44063,440631570160001,Richmond-Burton CHSD 157,Richmond-Burton High School,755,2,2,4,0.9947019867549669,734,19,1,1,0,0,734,21,0.9721854304635762,44063
McHenry,44,063,44063,440631580220002,Cons SD 158,Huntley High School,2747,8,0,0,0.9970877320713506,2715,23,3,0,0,6,2715,32,0.9883509282854023,44063
McHenry,44,063,44063,440631580221002,Cons SD 158,Heineman Middle School,867,3,0,0,0.9965397923875433,846,16,2,0,0,3,846,21,0.9757785467128027,44063
McHenry,44,063,44063,440631580221003,Cons SD 158,Marlowe Middle School,1425,2,0,0,0.9985964912280701,1408,9,3,3,0,2,1408,17,0.9880701754385965,44063
McHenry,44,063,44063,440631650031001,Marengo-Union E Cons D 165,Marengo Comm Middle School,323,8,0,8,0.9752321981424149,309,6,0,0,0,8,309,14,0.9566563467492261,44063
McHenry,44,063,44063,440632000260008,Woodstock CUSD 200,Woodstock High School,970,2,6,8,0.9917525773195877,954,15,0,0,0,1,954,16,0.9835051546391752,44063
McHenry,44,063,44063,440632000260009,Woodstock CUSD 200,Woodstock North High School,900,4,2,6,0.9933333333333333,889,6,2,1,0,2,889,11,0.9877777777777778,44063
McHenry,44,063,44063,440632000261006,Woodstock CUSD 200,Northwood Middle School,681,5,3,5,0.9882525697503671,674,3,0,0,0,4,674,7,0.9897209985315712,44063
McHenry,44,063,44063,440632000261007,Woodstock CUSD 200,Creekside Middle School,807,10,0,6,0.9876084262701363,791,7,1,0,0,6,791,14,0.9826086956521739,44063
Monroe,45,067,45067,45067001X100000,Nonpublic School,Immaculate Conception,285,0,0,0,1,70,0,0,0,0,0,70,0,1,45067
Monroe,45,067,45067,450670030260001,Valmeyer CUSD 3,Valmeyer High School,160,0,0,0,1,160,0,0,0,0,0,160,0,1,45067
Monroe,45,067,45067,450670030261001,Valmeyer CUSD 3,Valmeyer Jr High,108,0,0,0,1,107,0,0,1,0,0,107,1,0.9907407407407407,45067
Monroe,45,067,45067,45067003X100000,Nonpublic School,St Peter and Paul School,305,0,0,0,1,91,0,1,1,0,0,91,2,0.978494623655914,45067
Monroe,45,067,45067,450670040260001,Columbia CUSD 4,Columbia High School,677,0,0,0,1,676,0,1,0,0,0,676,1,0.9985228951255539,45067
Monroe,45,067,45067,450670040261001,Columbia CUSD 4,Columbia Middle School,604,4,0,0,0.9933774834437087,473,4,0,0,0,4,473,8,0.9833679833679834,45067
Monroe,45,067,45067,45067004Y100000,Nonpublic School,Gibault High School,238,0,0,0,1,238,0,0,0,0,0,238,0,1,45067
Monroe,45,067,45067,450670050260001,Waterloo CUSD 5,Waterloo High School,860,1,0,0,0.9988372093023256,856,4,0,0,0,0,856,4,0.9953488372093023,45067
Monroe,45,067,45067,450670050261001,Waterloo CUSD 5,Waterloo Junior High School,624,0,0,0,1,618,6,0,0,0,0,618,6,0.9903846153846154,45067
Randolph,45,079,45079,450790010220001,Coulterville USD 1,Coulterville High School,66,0,0,0,1,66,0,0,0,0,0,66,0,1,45079
Randolph,45,079,45079,450790010221002,Coulterville USD 1,Coulterville Junior High School,44,0,0,0,1,44,0,0,0,0,0,44,0,1,45079
Randolph,45,079,45079,45079002X060000,Nonpublic School,St John Lutheran School,174,1,3,0,0.9770114942528736,55,0,0,2,0,0,55,2,0.9649122807017544,45079
Randolph,45,079,45079,45079003X060000,Nonpublic School,St Johns Lutheran School,224,0,0,0,1,51,0,0,0,0,0,51,0,1,45079
Randolph,45,079,45079,45079004X060000,Nonpublic School,St Marks Lutheran School,137,0,0,0,1,33,0,0,0,0,0,33,0,1,45079
Randolph,45,079,45079,45079006X060000,Nonpublic School,Trinity Lutheran School,76,0,0,0,1,11,0,0,0,0,0,11,0,1,45079
Randolph,45,079,45079,45079009X100000,Nonpublic School,St John the Baptist,78,0,0,0,1,24,0,0,0,0,0,24,0,1,45079
Randolph,45,079,45079,45079010X100000,Nonpublic School,St Mary School,109,0,2,0,0.981651376146789,30,0,0,0,0,0,30,0,1,45079
Randolph,45,079,45079,45079011Y060000,Nonpublic School,Christ Our Savior Lutheran H S,24,0,0,0,1,24,0,0,0,0,0,24,0,1,45079
Randolph,45,079,45079,450791320260001,Red Bud CUSD 132,Red Bud High School,419,0,0,0,1,416,1,2,0,0,0,416,3,0.9928400954653938,45079
Randolph,45,079,45079,450791320262002,Red Bud CUSD 132,Red Bud Elem School,624,0,0,0,1,195,0,0,0,0,0,195,0,1,45079
Randolph,45,079,45079,450791340042001,Prairie Du Rocher CCSD 134,Prairie Du Rocher Elem School,170,1,0,0,0.9941176470588236,54,0,0,0,0,0,54,0,1,45079
Randolph,45,079,45079,450791380260001,Steeleville CUSD 138,Steeleville High School,146,0,0,0,1,146,0,0,0,0,0,146,0,1,45079
Randolph,45,079,45079,450791380262002,Steeleville CUSD 138,Steeleville Elem School,252,0,0,0,1,92,0,0,1,0,0,92,1,0.989247311827957,45079
Randolph,45,079,45079,450791390260001,Chester CUSD 139,Chester High School,349,0,0,0,1,349,0,0,0,0,0,349,0,1,45079
Randolph,45,079,45079,450791390262002,Chester CUSD 139,Chester Elem School,632,0,0,0,1,194,0,0,0,0,0,194,0,1,45079
Randolph,45,079,45079,450791400260001,Sparta CUSD 140,Sparta High School,376,2,1,3,0.9920212765957448,375,0,1,0,0,0,375,1,0.9973404255319149,45079
Randolph,45,079,45079,450791400262002,Sparta CUSD 140,Sparta-Lincoln Middle School,774,4,3,1,0.9909560723514212,238,0,0,0,0,1,238,1,0.99581589958159,45079
Randolph,45,079,45079,450791400262008,Sparta CUSD 140,Evansville Attendance Center,145,0,0,0,1,44,0,0,0,0,0,44,0,1,45079
Brown,46,005,46005,460050010260001,Brown County CUSD 1,Brown County High School,220,8,11,0,0.9136363636363636,212,2,1,0,0,5,212,8,0.9636363636363636,46005
Brown,46,005,46005,460050010261002,Brown County CUSD 1,Brown County Middle School,204,4,8,2,0.9411764705882354,146,0,0,0,0,3,146,3,0.9798657718120806,46005
Brown,46,005,46005,46005001X100000,Nonpublic School,St Mary School,79,0,0,0,1,14,0,0,0,0,0,14,0,1,46005
Cass,46,009,46009,46009002X060000,Nonpublic School,Trinity Lutheran,43,0,0,0,1,7,0,0,0,0,0,7,0,1,46009
Cass,46,009,46009,460090150260007,Beardstown CUSD 15,Beardstown Jr/Sr High School,832,7,15,0,0.9735576923076923,718,2,1,4,0,7,718,14,0.9808743169398907,46009
Cass,46,009,46009,46009015026001C,Beardstown CUSD 15,Beardstown Charter Sch Learn Acad,28,0,0,0,1,28,0,0,0,0,0,28,0,1,46009
Cass,46,009,46009,460090640260003,Virginia CUSD 64,Virginia Sr High School,84,0,0,0,1,82,1,0,1,0,0,82,2,0.9761904761904762,46009
Cass,46,009,46009,460090640261001,Virginia CUSD 64,Virginia Jr High School,51,0,0,0,1,50,1,0,0,0,0,50,1,0.9803921568627451,46009
Cass,46,009,46009,460092620260002,A-C Central CUSD 262,A-C Central High School,126,0,0,0,1,126,0,0,0,0,0,126,0,1,46009
Cass,46,009,46009,460092620261002,A-C Central CUSD 262,A-C Central Middle School,143,0,0,0,1,107,0,1,0,0,0,107,1,0.9907407407407407,46009
Morgan,46,069,46069,460690010260001,Franklin CUSD 1,Franklin Jr/Sr High School,155,0,0,0,1,155,0,0,0,0,0,155,0,1,46069
Morgan,46,069,46069,46069003X100000,Nonpublic School,Our Saviour,286,0,0,0,1,92,0,0,0,0,0,92,0,1,46069
Morgan,46,069,46069,46069004Y100000,Nonpublic School,Routt Catholic High School,117,0,0,0,1,117,0,0,0,0,0,117,0,1,46069
Morgan,46,069,46069,46069005X060000,Nonpublic School,Salem Lutheran,147,0,0,0,1,26,0,0,1,0,0,26,1,0.9629629629629629,46069
Morgan,46,069,46069,460690060260001,Waverly CUSD 6,Waverly High School,107,0,0,0,1,106,0,1,0,0,0,106,1,0.9906542056074766,46069
Morgan,46,069,46069,460690060262002,Waverly CUSD 6,Waverly Elementary School,277,1,0,1,0.9963898916967509,91,0,0,2,0,1,91,3,0.9680851063829787,46069
Morgan,46,069,46069,46069007Z020000,Nonpublic School,Westfair Christian Academy,102,0,0,0,1,42,0,0,0,0,0,42,0,1,46069
Morgan,46,069,46069,460690110260001,Meredosia-Chambersburg CUSD 11,Meredosia-Chambersburg High Sch,67,0,0,0,1,67,0,0,0,0,0,67,0,1,46069
Morgan,46,069,46069,460690110261001,Meredosia-Chambersburg CUSD 11,Meredosia-Chambersburg Jr High,56,0,0,0,1,56,0,0,0,0,0,56,0,1,46069
Morgan,46,069,46069,460690270260001,Triopia CUSD 27,Triopia Jr-Sr High School,169,0,0,0,1,169,0,0,0,0,0,169,0,1,46069
Morgan,46,069,46069,460690270262002,Triopia CUSD 27,Triopia Grade School,221,0,0,0,1,24,0,0,1,0,0,24,1,0.96,46069
Morgan,46,069,46069,460691170220014,Jacksonville SD 117,Jacksonville High School,987,1,0,1,0.9989868287740629,980,6,1,0,0,0,980,7,0.9929078014184397,46069
Morgan,46,069,46069,460691170221013,Jacksonville SD 117,Jonathan Turner Jr High School,506,4,7,4,0.9782608695652174,497,4,1,0,0,4,497,9,0.9822134387351779,46069
Morgan,46,069,46069,46069117022102C,Jacksonville SD 117,8 Points Charter School,106,0,1,0,0.9905660377358492,75,0,0,0,0,0,75,0,1,46069
Morgan,46,069,46069,460691170222001,Jacksonville SD 117,Eisenhower Elem School,341,0,0,0,1,37,1,0,0,0,0,37,1,0.9736842105263158,46069
Morgan,46,069,46069,460691170222008,Jacksonville SD 117,North Jacksonville School,249,4,1,5,0.9799196787148594,40,0,0,0,0,2,40,2,0.9523809523809523,46069
Morgan,46,069,46069,460691170222009,Jacksonville SD 117,Murrayville-Woodson Elem School,160,0,2,2,0.9875,24,0,0,2,0,0,24,2,0.9230769230769231,46069
Scott,46,086,46086,460860010262002,Winchester CUSD 1,Winchester Elem School,670,0,0,0,1,329,3,0,1,0,0,329,4,0.987987987987988,46086
Scott,46,086,46086,460860020260001,Scott-Morgan CUSD 2,Bluffs High School,69,0,0,0,1,69,0,0,0,0,0,69,0,1,46086
Scott,46,086,46086,460860020261001,Scott-Morgan CUSD 2,Bluffs Junior High School,33,0,0,0,1,33,0,0,0,0,0,33,0,1,46086
Scott,46,086,46086,460860020262001,Scott-Morgan CUSD 2,Bluffs Elementary School,129,0,0,0,1,14,0,0,0,0,0,14,0,1,46086
Lee,47,052,47052,47052001X100000,Nonpublic School,St Anne School,107,0,0,0,1,27,0,0,0,0,0,27,0,1,47052
Lee,47,052,47052,47052003X100000,Nonpublic School,St Mary Elem & Jr High School,199,0,1,0,0.9949748743718593,54,0,0,0,0,0,54,0,1,47052
Lee,47,052,47052,47052006Z260000,Nonpublic School,Faith Christian School,147,0,0,0,1,48,3,0,3,0,0,48,6,0.8888888888888888,47052
Lee,47,052,47052,470521700220001,Dixon USD 170,Dixon High School,820,0,0,0,1,812,8,0,0,0,0,812,8,0.9902439024390244,47052
Lee,47,052,47052,470521700221001,Dixon USD 170,Reagan Middle School,576,2,0,2,0.9965277777777778,548,13,1,12,0,2,548,28,0.9513888888888888,47052
Lee,47,052,47052,470522200022001,Steward ESD 220,Steward Elementary School,63,2,1,0,0.9523809523809524,23,0,0,2,0,2,23,4,0.8518518518518519,47052
Lee,47,052,47052,470522710260004,Paw Paw CUSD 271,Paw Paw Jr/Sr High School,124,0,0,0,1,124,0,0,0,0,0,124,0,1,47052
Lee,47,052,47052,470522720260001,Amboy CUSD 272,Amboy High School,237,0,0,0,1,235,1,0,1,0,0,235,2,0.9915611814345991,47052
Lee,47,052,47052,470522720261002,Amboy CUSD 272,Amboy Jr High School,206,0,0,0,1,159,0,0,0,0,0,159,0,1,47052
Lee,47,052,47052,470522750260001,Ashton-Franklin Center CUSD 275,Ashton-Franklin Center HS,174,0,0,0,1,172,2,0,0,0,0,172,2,0.9885057471264368,47052
Ogle,47,071,47071,47071003X060000,Nonpublic School,St Paul Lutheran School,165,0,0,0,1,35,3,0,0,0,0,35,3,0.9210526315789473,47071
Ogle,47,071,47071,470711440032001,Kings Cons SD 144,Kings Elementary School,89,0,0,0,1,30,2,3,1,0,0,30,6,0.8333333333333334,47071
Ogle,47,071,47071,470711610042001,Creston CCSD 161,Creston Elem School,111,0,0,0,1,38,0,0,4,0,0,38,4,0.9047619047619048,47071
Ogle,47,071,47071,470712120170001,Rochelle Twp HSD 212,Rochelle Twp High School,952,1,1,2,0.9978991596638657,939,9,1,0,2,1,939,13,0.9863445378151261,47071
Ogle,47,071,47071,470712200260001,Oregon CUSD 220,Oregon High School,495,3,0,3,0.9939393939393939,488,4,0,0,0,3,488,7,0.9858585858585859,47071
Ogle,47,071,47071,470712200261001,Oregon CUSD 220,David L Rahn Jr High School,197,0,0,0,1,193,3,1,0,0,0,193,4,0.9796954314720813,47071
Ogle,47,071,47071,470712200262006,Oregon CUSD 220,Oregon Elem Sch,794,12,0,12,0.9848866498740555,100,1,0,0,0,6,100,7,0.9345794392523364,47071
Ogle,47,071,47071,470712210260004,Forrestville Valley CUSD 221,Forreston Jr/Sr High Sch,464,1,3,4,0.9913793103448276,458,3,3,0,0,0,458,6,0.9870689655172413,47071
Ogle,47,071,47071,470712220260004,Polo CUSD 222,Polo Comm High School,197,0,0,0,1,193,3,0,1,0,0,193,4,0.9796954314720813,47071
Ogle,47,071,47071,470712220261001,Polo CUSD 222,Aplington Middle School,139,0,0,0,1,135,3,0,1,0,0,135,4,0.9712230215827338,47071
Ogle,47,071,47071,470712230260003,Meridian CUSD 223,Stillman Valley High School,589,4,4,4,0.9864176570458405,584,5,0,0,0,0,584,5,0.9915110356536503,47071
Ogle,47,071,47071,470712230261001,Meridian CUSD 223,Meridian Jr High School,482,0,3,1,0.9937759336099585,476,5,0,0,1,0,476,6,0.9875518672199171,47071
Ogle,47,071,47071,470712260260001,Byron CUSD 226,Byron High School 9-12,487,0,1,1,0.9979466119096508,480,7,0,0,0,0,480,7,0.9856262833675564,47071
Ogle,47,071,47071,470712260261001,Byron CUSD 226,Byron Middle School,351,0,0,0,1,346,5,0,0,0,0,346,5,0.9857549857549858,47071
Ogle,47,071,47071,470712310041002,Rochelle CCSD 231,Rochelle Middle School,537,3,0,3,0.9944134078212291,512,0,0,21,1,3,512,25,0.9534450651769087,47071
Ogle,47,071,47071,470712690042002,Eswood CCSD 269,Eswood C C Grade School,85,0,0,0,1,29,1,0,3,0,0,29,4,0.8787878787878788,47071
Peoria,48,072,48072,48072003X100000,Nonpublic School,Holy Family Parish School,194,0,1,0,0.9948453608247423,61,0,1,0,0,0,61,1,0.9838709677419355,48072
Peoria,48,072,48072,48072004Z260000,Nonpublic School,Peoria Christian School,549,14,0,0,0.9744990892531877,268,6,0,0,0,0,268,6,0.9781021897810219,48072
Peoria,48,072,48072,48072010X100000,Nonpublic School,St Edward School,83,0,0,0,1,27,0,0,0,0,0,27,0,1,48072
Peoria,48,072,48072,48072012X100000,Nonpublic School,St Mark,192,0,0,0,1,55,0,0,1,0,0,55,1,0.9821428571428571,48072
Peoria,48,072,48072,48072013X100000,Nonpublic School,St Marys Parish Sch of Kickapoo,88,0,0,0,1,25,1,0,0,0,0,25,1,0.9615384615384616,48072
Peoria,48,072,48072,48072017X100000,Nonpublic School,St Philomena School,456,0,0,0,1,123,2,0,0,0,0,123,2,0.984,48072
Peoria,48,072,48072,48072018X100000,Nonpublic School,St Thomas the Apostle,395,7,0,0,0.9822784810126582,135,0,0,0,0,0,135,0,1,48072
Peoria,48,072,48072,48072019X100000,Nonpublic School,St Vincent De Paul,411,0,0,0,1,153,5,0,0,0,0,153,5,0.9683544303797469,48072
Peoria,48,072,48072,48072020Y100000,Nonpublic School,Peoria Notre Dame High School,785,0,0,0,1,780,5,0,0,0,0,780,5,0.9936305732484076,48072
Peoria,48,072,48072,48072021X060000,Nonpublic School,Concordia Lutheran School,187,0,0,0,1,54,0,1,0,0,0,54,1,0.9818181818181818,48072
Peoria,48,072,48072,48072034X160000,Nonpublic School,Montessori Childrens House of Peoria,62,0,0,0,1,2,0,0,0,0,0,2,0,1,48072
Peoria,48,072,48072,480720620021001,Pleasant Valley SD 62,Pleasant Valley Middle School,247,1,0,1,0.9959514170040485,127,0,0,0,0,1,127,1,0.9921875,48072
Peoria,48,072,48072,480720630021001,Norwood ESD 63,Norwood Elem School,168,0,0,0,1,139,0,2,0,0,0,139,2,0.9858156028368794,48072
Peoria,48,072,48072,480720660022001,Bartonville SD 66,Bartonville Elem School,272,1,1,0,0.9926470588235294,62,0,0,1,0,0,62,1,0.9841269841269841,48072
Peoria,48,072,48072,480720680021003,Oak Grove SD 68,Oak Grove West School,187,1,0,1,0.9946524064171124,138,0,0,0,0,1,138,1,0.9928057553956835,48072
Peoria,48,072,48072,480720690022001,Pleasant Hill SD 69,Pleasant Hill Elem School,256,3,0,0,0.98828125,74,0,0,0,0,0,74,0,1,48072
Peoria,48,072,48072,480720700022001,Monroe SD 70,Monroe Elem School,297,0,0,0,1,98,2,0,0,0,0,98,2,0.98,48072
Peoria,48,072,48072,48072095Z020000,Nonpublic School,Calvary Baptist Academy,41,1,2,0,0.926829268292683,8,3,0,1,0,0,8,4,0.6666666666666666,48072
Peoria,48,072,48072,48072110X010000,Nonpublic School,Peoria Academy,184,2,0,0,0.9891304347826088,59,1,0,0,0,0,59,1,0.9833333333333333,48072
Peoria,48,072,48072,48072111X260000,Nonpublic School,Peoria Christian School - Monroe,203,0,0,0,1,155,1,0,0,0,0,155,1,0.9935897435897436,48072
Peoria,48,072,48072,48072113X140000,Nonpublic School,Daarul Uloom Islamic School,157,0,2,0,0.9872611464968154,22,0,0,0,0,0,22,0,1,48072
Peoria,48,072,48072,48072114X100000,Nonpublic School,St Jude Catholic School,214,0,0,0,1,25,1,0,0,0,0,25,1,0.9615384615384616,48072
Peoria,48,072,48072,480721500250023,Peoria SD 150,Manual Academy,724,11,8,13,0.9737569060773481,718,1,0,0,0,5,718,6,0.9917127071823204,48072
Peoria,48,072,48072,480721500250024,Peoria SD 150,Peoria High School,1292,79,65,144,0.8885448916408669,1270,0,0,0,0,22,1270,22,0.9829721362229102,48072
Peoria,48,072,48072,480721500250025,Peoria SD 150,Richwoods High School,1333,11,23,34,0.9744936234058514,1333,0,0,0,0,0,1333,0,1,48072
Peoria,48,072,48072,48072150025027C,Peoria SD 150,Quest Charter School Academy,497,16,1,17,0.96579476861167,410,0,0,0,0,9,410,9,0.9785202863961814,48072
Peoria,48,072,48072,480721500251001,Peoria SD 150,Rolling Acres Middle School,296,0,0,0,1,230,0,0,0,0,0,230,0,1,48072
Peoria,48,072,48072,480721500251002,Peoria SD 150,Sterling Middle School,349,50,0,0,0.8567335243553009,234,0,0,0,0,50,234,50,0.823943661971831,48072
Peoria,48,072,48072,480721500251003,Peoria SD 150,Von Steuben Middle School,350,28,0,28,0.92,251,0,0,0,0,21,251,21,0.9227941176470589,48072
Peoria,48,072,48072,480721500251006,Peoria SD 150,Calvin Coolidge Middle School,353,25,1,26,0.926345609065156,273,1,0,0,0,7,273,8,0.9715302491103203,48072
Peoria,48,072,48072,480721500251009,Peoria SD 150,Charles A Lindbergh Middle School,345,7,1,4,0.9768115942028986,253,1,0,0,1,5,253,7,0.9730769230769231,48072
Peoria,48,072,48072,480721500251012,Peoria SD 150,Trewyn K-8 School,449,10,0,10,0.977728285077951,109,0,0,0,0,5,109,5,0.956140350877193,48072
Peoria,48,072,48072,480721500251013,Peoria SD 150,Mark W Bills Middle School,208,9,0,8,0.9567307692307692,143,1,0,0,0,8,143,9,0.9407894736842105,48072
Peoria,48,072,48072,480721500251015,Peoria SD 150,Washington Gifted School,282,0,1,0,0.9964539007092199,206,6,0,0,0,0,206,6,0.9716981132075472,48072
Peoria,48,072,48072,480721500252028,Peoria SD 150,Roosevelt Magnet School,566,31,0,31,0.9452296819787986,149,0,0,0,0,17,149,17,0.8975903614457831,48072
Peoria,48,072,48072,480721500252034,Peoria SD 150,Glen Oak Comm Learning Cntr,793,47,9,49,0.9293820933165194,58,0,0,0,1,16,58,17,0.7733333333333333,48072
Peoria,48,072,48072,480721500252036,Peoria SD 150,Harrison Comm Learning Cntr,643,87,11,98,0.8475894245723172,126,0,0,0,0,31,126,31,0.802547770700637,48072
Peoria,48,072,48072,480721500252038,Peoria SD 150,Lincoln School,845,194,16,76,0.7514792899408284,283,0,2,0,0,39,283,41,0.8734567901234568,48072
Peoria,48,072,48072,480721500252039,Peoria SD 150,Thomas Jefferson Primary School,527,22,1,23,0.9563567362428843,33,0,0,0,0,0,33,0,1,48072
Peoria,48,072,48072,480721500253001,Peoria SD 150,Robert A Jamieson School,74,2,0,0,0.9729729729729729,49,0,0,0,0,0,49,0,1,48072
Peoria,48,072,48072,480721500253028,Peoria SD 150,Guardian Angel Home School,12,5,0,0,0.5833333333333333,4,0,0,0,0,3,4,3,0.5714285714285714,48072
Peoria,48,072,48072,480721500253035,Peoria SD 150,Day Treatment,48,3,0,0,0.9375,35,0,0,0,0,3,35,3,0.9210526315789473,48072
Peoria,48,072,48072,480721500253040,Peoria SD 150,Knoxville Center for Student Success,126,8,30,38,0.6984126984126985,125,0,0,0,0,1,125,1,0.9920634920634921,48072
Peoria,48,072,48072,480721500253043,Peoria SD 150,Woodruff Career & Tech Center,97,7,6,13,0.865979381443299,88,0,0,0,0,3,88,3,0.967032967032967,48072
Peoria,48,072,48072,480722650260001,Farmington Central CUSD 265,Farmington Central High Sch,421,0,0,0,1,419,2,0,0,0,0,419,2,0.995249406175772,48072
Peoria,48,072,48072,480722650261001,Farmington Central CUSD 265,Farmington Central Jr High Sch,351,0,0,0,1,350,1,0,0,0,0,350,1,0.9971509971509972,48072
Peoria,48,072,48072,480723090260003,Brimfield CUSD 309,Brimfield High School,218,0,0,0,1,213,5,0,0,0,0,213,5,0.9770642201834863,48072
Peoria,48,072,48072,480723090262002,Brimfield CUSD 309,Brimfield Grade School,501,0,0,0,1,171,6,0,1,0,0,171,7,0.9606741573033708,48072
Peoria,48,072,48072,480723100160001,Limestone CHSD 310,Limestone Community High School,956,14,10,1,0.9748953974895398,941,4,1,1,0,9,941,15,0.9843096234309623,48072
Peoria,48,072,48072,480723160042001,Limestone Walters CCSD 316,Limestone Walters Elem School,181,0,0,0,1,63,0,0,0,0,0,63,0,1,48072
Peoria,48,072,48072,480723210260007,Il Valley Central USD 321,Il Valley Central High School,685,0,0,0,1,671,8,5,1,0,0,671,14,0.9795620437956204,48072
Peoria,48,072,48072,480723210261001,Il Valley Central USD 321,Mossville Jr High,213,0,1,1,0.9953051643192489,211,2,0,0,0,0,211,2,0.9906103286384976,48072
Peoria,48,072,48072,480723210261002,Il Valley Central USD 321,Chillicothe Jr High,264,0,0,0,1,264,0,0,0,0,0,264,0,1,48072
Peoria,48,072,48072,480723220260004,Elmwood CUSD 322,Elmwood High School,200,0,0,0,1,193,6,1,0,0,0,193,7,0.965,48072
Peoria,48,072,48072,480723220261001,Elmwood CUSD 322,Elmwood Junior High School,109,0,0,0,1,108,1,0,0,0,0,108,1,0.9908256880733946,48072
Peoria,48,072,48072,480723220262002,Elmwood CUSD 322,Elmwood Elem School,380,1,0,0,0.9973684210526317,62,3,0,0,0,1,62,4,0.9393939393939394,48072
Peoria,48,072,48072,480723230260004,Dunlap CUSD 323,Dunlap High School,1254,0,2,0,0.9984051036682615,1253,0,0,1,0,0,1253,1,0.9992025518341308,48072
Peoria,48,072,48072,480723230261001,Dunlap CUSD 323,Dunlap Middle School,602,4,2,0,0.9900332225913622,590,3,5,0,0,4,590,12,0.9800664451827242,48072
Peoria,48,072,48072,480723230261002,Dunlap CUSD 323,Dunlap Valley Middle School,378,1,0,0,0.9973544973544973,374,3,0,0,0,1,374,4,0.9894179894179894,48072
Peoria,48,072,48072,480723250260005,Peoria Heights CUSD 325,Peoria Heights High School,241,0,0,0,1,241,0,0,0,0,0,241,0,1,48072
Peoria,48,072,48072,480723250262005,Peoria Heights CUSD 325,Peoria Heights Grade School,593,0,0,0,1,168,0,0,0,0,0,168,0,1,48072
Peoria,48,072,48072,480723260260005,Princeville CUSD 326,Princeville High School,347,0,0,0,1,346,0,0,1,0,0,346,1,0.9971181556195965,48072
Peoria,48,072,48072,480723260262004,Princeville CUSD 326,Princeville Elem School,413,0,0,0,1,54,0,1,5,0,0,54,6,0.9,48072
Peoria,48,072,48072,480723270260008,Illini Bluffs CUSD 327,Illini Bluffs High School,287,0,0,0,1,286,1,0,0,0,0,286,1,0.9965156794425087,48072
Peoria,48,072,48072,480723270262006,Illini Bluffs CUSD 327,Illini Bluffs Middle School,197,0,0,0,1,195,2,0,0,0,0,195,2,0.9898477157360406,48072
Peoria,48,072,48072,480723280032001,Hollis Cons SD 328,Hollis Consolidated Grade Sch,155,0,0,0,1,52,1,0,0,0,0,52,1,0.9811320754716981,48072
Rock Island,49,081,49081,49081001Y100000,Nonpublic School,Alleman High School,452,0,0,0,1,451,1,0,0,0,0,451,1,0.9977876106194691,49081
Rock Island,49,081,49081,49081006X100000,Nonpublic School,Seton Catholic School,530,0,0,0,1,197,0,0,0,1,0,197,1,0.9949494949494949,49081
Rock Island,49,081,49081,49081007X060000,Nonpublic School,St Pauls Lutheran School,51,0,0,0,1,4,1,0,0,0,0,4,1,0.8,49081
Rock Island,49,081,49081,49081009Y260000,Nonpublic School,Quad Cities Christian School,106,0,0,0,1,100,5,1,0,0,0,100,6,0.9433962264150944,49081
Rock Island,49,081,49081,49081010X100000,Nonpublic School,Our Lady of Grace Academy,182,0,0,0,1,44,0,0,0,0,0,44,0,1,49081
Rock Island,49,081,49081,49081015X100000,Nonpublic School,Jordan Catholic School,381,0,0,0,1,107,0,0,0,0,0,107,0,1,49081
Rock Island,49,081,49081,49081019Z200000,Nonpublic School,East Moline Christian School,334,3,4,0,0.9790419161676647,81,12,2,0,0,0,81,14,0.8526315789473684,49081
Rock Island,49,081,49081,49081020Z260000,Nonpublic School,Temple Christian Academy,135,0,0,0,1,21,0,0,0,0,0,21,0,1,49081
Rock Island,49,081,49081,490810290022001,Hampton SD 29,Hampton Elem School,229,0,0,0,1,69,3,0,0,0,0,69,3,0.9583333333333334,49081
Rock Island,49,081,49081,490810300170001,United Twp HSD 30,United Twp High School,1705,61,28,0,0.947800586510264,1685,0,0,0,0,20,1685,20,0.9882697947214076,49081
