County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,Total NC,UndupNCIM,NCPE,Excluded,PolioProtected,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Unnamed: 55,Unnamed: 56,Region,County
Bond,03,003,03003,03-003-0010-26-1001,Mulberry Grove Jr High School,50,0,0,0,0,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,50,,,03,003
Bond,03,003,03003,03-003-0010-26-2001,Mulberry Grove Elem School,232,0,0,0,0,231,0,0,1,0,232,231,0,0,1,0,232,231,0,0,1,0,232,231,0,0,1,0,232,231,0,0,1,0,232,76,0,0,0,0,76,20,0,0,0,0,20,231,0,0,1,0,232,,,03,003
Bond,03,003,03003,03-003-0020-26-0001,Bond Cty Comm Unit 2 High School,568,2,1,1,2,565,0,0,3,0,568,561,1,0,4,2,568,565,0,0,3,0,568,565,0,0,3,0,568,565,0,0,3,0,568,565,0,0,3,0,568,0,0,0,0,0,0,164,0,0,0,0,164,,,03,003
Bond,03,003,03003,03-003-0020-26-1002,Greenville Jr High School,294,0,0,0,0,293,0,0,1,0,294,293,0,0,1,0,294,293,0,0,1,0,294,293,0,0,1,0,294,293,0,0,1,0,294,293,0,0,1,0,294,0,0,0,0,0,0,293,0,0,1,0,294,,,03,003
Bond,03,003,03003,03-003-0020-26-2003,Greenville Elem School,687,7,6,1,2,671,6,0,6,4,687,671,6,0,6,4,687,670,6,1,6,4,687,670,6,1,6,4,687,670,6,1,6,4,687,179,3,0,1,0,183,77,1,0,1,0,79,670,6,1,6,4,687,,,03,003
Bond,03,003,03003,03-003-0020-26-2004,Pocahontas Center,231,0,0,0,0,226,0,0,2,3,231,226,0,0,2,3,231,226,0,0,2,3,231,226,0,0,2,3,231,226,0,0,2,3,231,106,0,0,1,3,110,20,0,0,0,0,20,226,0,0,2,3,231,,,03,003
Bond,03,003,03003,03-003-0020-26-2005,Sorento Elem School,186,0,0,0,0,186,0,0,0,0,186,186,0,0,0,0,186,186,0,0,0,0,186,186,0,0,0,0,186,186,0,0,0,0,186,102,0,0,0,0,102,19,0,0,0,0,19,186,0,0,0,0,186,,,03,003
Effingham,03,025,03025,03-025-002X-06-0000,Altamont Lutheran Interparish,131,0,0,0,0,131,0,0,0,0,131,131,0,0,0,0,131,131,0,0,0,0,131,131,0,0,0,0,131,131,0,0,0,0,131,62,0,0,0,0,62,0,0,0,0,0,0,131,0,0,0,0,131,,,03,025
Effingham,03,025,03025,03-025-003X-10-0000,Sacred Heart School,223,0,0,0,0,222,0,0,1,0,223,222,0,0,1,0,223,222,0,0,1,0,223,222,0,0,1,0,223,222,0,0,1,0,223,136,0,0,1,0,137,75,0,0,1,0,76,222,0,0,1,0,223,,,03,025
Effingham,03,025,03025,03-025-004Y-10-0000,St Anthony High School,189,0,0,0,0,188,0,0,1,0,189,188,0,0,1,0,189,188,0,0,1,0,189,188,0,0,1,0,189,188,0,0,1,0,189,188,0,0,1,0,189,0,0,0,0,0,0,48,0,0,0,0,48,,,03,025
Effingham,03,025,03025,03-025-007X-10-0000,St Anthony Grade School,382,0,0,0,0,380,0,0,2,0,382,380,0,0,2,0,382,378,0,1,3,0,382,378,0,1,3,0,382,378,0,1,3,0,382,203,0,0,2,0,205,41,0,0,2,0,43,378,0,0,4,0,382,,,03,025
Effingham,03,025,03025,03-025-0100-26-0001,Altamont High School,278,0,0,0,0,278,0,0,0,0,278,278,0,0,0,0,278,277,0,0,0,1,278,278,0,0,0,0,278,278,0,0,0,0,278,277,0,0,1,0,278,0,0,0,0,0,0,78,0,0,0,0,78,,,03,025
Effingham,03,025,03025,03-025-0100-26-2002,Altamont Grade School,524,0,0,0,0,523,0,0,1,0,524,523,0,0,1,0,524,523,0,1,0,0,524,523,0,1,0,0,524,523,0,1,0,0,524,243,0,0,0,0,243,12,0,0,0,0,12,523,0,0,1,0,524,,,03,025
Effingham,03,025,03025,03-025-0200-26-0001,Beecher City Jr-Sr High School,193,0,0,0,0,193,0,0,0,0,193,192,0,0,0,1,193,193,0,0,0,0,193,193,0,0,0,0,193,193,0,0,0,0,193,193,0,0,0,0,193,0,0,0,0,0,0,99,0,0,0,0,99,,,03,025
Effingham,03,025,03025,03-025-0200-26-2003,Beecher City Grade School,173,0,0,0,0,173,0,0,0,0,173,173,0,0,0,0,173,173,0,0,0,0,173,173,0,0,0,0,173,173,0,0,0,0,173,55,0,0,0,0,55,7,0,0,0,0,7,173,0,0,0,0,173,,,03,025
Effingham,03,025,03025,03-025-0300-26-0001,Dieterich Jr/Sr High School,207,0,0,0,0,205,0,0,2,0,207,205,0,0,2,0,207,205,0,0,2,0,207,205,0,0,2,0,207,205,0,0,2,0,207,205,0,0,2,0,207,0,0,0,0,0,0,103,0,0,1,0,104,,,03,025
Effingham,03,025,03025,03-025-0300-26-2002,Dieterich Elem School,242,0,0,0,0,238,0,0,4,0,242,238,0,0,4,0,242,238,0,0,4,0,242,238,0,0,4,0,242,238,0,0,4,0,242,68,0,0,1,0,69,4,0,0,0,0,4,238,0,0,4,0,242,,,03,025
Effingham,03,025,03025,03-025-0400-26-0001,Effingham High School,849,0,0,0,0,844,0,0,5,0,849,840,0,3,6,0,849,844,0,0,5,0,849,844,0,0,5,0,849,844,0,0,5,0,849,844,0,0,5,0,849,0,0,0,0,0,0,195,0,0,2,0,197,,,03,025
Effingham,03,025,03025,03-025-0400-26-1001,Effingham Junior High School,625,0,0,0,0,625,0,0,0,0,625,625,0,0,0,0,625,625,0,0,0,0,625,625,0,0,0,0,625,625,0,0,0,0,625,625,0,0,0,0,625,0,0,0,0,0,0,625,0,0,0,0,625,,,03,025
Effingham,03,025,03025,03-025-0400-26-2002,Central Grade School,581,0,0,0,0,576,0,0,5,0,581,576,0,0,5,0,581,576,0,0,5,0,581,576,0,0,5,0,581,576,0,0,5,0,581,177,0,0,1,0,178,0,0,0,0,0,0,576,0,0,5,0,581,,,03,025
Effingham,03,025,03025,03-025-0400-26-2004,Edgewood Grade School,77,0,0,0,0,77,0,0,0,0,77,77,0,0,0,0,77,77,0,0,0,0,77,77,0,0,0,0,77,77,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,77,,,03,025
Effingham,03,025,03025,03-025-0400-26-2006,Early Learning Center,209,0,0,0,0,207,0,0,2,0,209,207,0,0,2,0,209,207,0,0,2,0,209,207,0,0,2,0,209,207,0,0,2,0,209,1,0,0,0,0,1,1,0,0,0,0,1,207,0,0,2,0,209,,,03,025
Effingham,03,025,03025,03-025-0400-26-2008,South Side Grade School,363,0,0,0,0,360,0,0,3,0,363,360,0,0,3,0,363,360,0,0,3,0,363,360,0,0,3,0,363,360,0,0,3,0,363,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,4,0,363,,,03,025
Effingham,03,025,03025,03-025-0400-26-3001,West Side Pre-School,31,0,0,0,0,31,0,0,0,0,31,31,0,0,0,0,31,31,0,0,0,0,31,31,0,0,0,0,31,31,0,0,0,0,31,31,0,0,0,0,31,31,0,0,0,0,31,31,0,0,0,0,31,,,03,025
Effingham,03,025,03025,03-025-0500-26-0001,Teutopolis High School,386,0,0,0,0,385,0,0,1,0,386,383,0,0,3,0,386,383,0,0,3,0,386,383,0,0,3,0,386,383,0,0,3,0,386,383,0,0,3,0,386,0,0,0,0,0,0,107,0,0,0,0,107,,,03,025
Effingham,03,025,03025,03-025-0500-26-1001,Teutopolis Junior High School,176,0,0,0,0,176,0,0,0,0,176,176,0,0,0,0,176,176,0,0,0,0,176,175,0,0,1,0,176,176,0,0,0,0,176,176,0,0,0,0,176,0,0,0,0,0,0,176,0,0,0,0,176,,,03,025
Effingham,03,025,03025,03-025-0500-26-2002,Teutopolis Grade School,537,0,0,0,0,535,0,0,2,0,537,535,0,0,2,0,537,535,0,0,2,0,537,534,0,0,3,0,537,535,0,0,2,0,537,159,0,0,1,0,160,6,0,0,0,0,6,531,0,0,6,0,537,,,03,025
Fayette,03,026,03026,03-026-003X-06-0000,St Peter Lutheran,55,0,0,0,0,55,0,0,0,0,55,55,0,0,0,0,55,55,0,0,0,0,55,55,0,0,0,0,55,55,0,0,0,0,55,23,0,0,0,0,23,0,0,0,0,0,0,55,0,0,0,0,55,,,03,026
Fayette,03,026,03026,03-026-007X-02-0000,Vandalia Christian Academy,41,0,0,0,0,40,0,0,1,0,41,40,0,0,1,0,41,40,0,0,1,0,41,40,0,0,1,0,41,40,0,0,1,0,41,19,0,0,0,0,19,0,0,0,0,0,0,40,0,0,1,0,41,,,03,026
Fayette,03,026,03026,03-026-2010-26-0003,Brownstown High School,117,2,1,1,0,117,0,0,0,0,117,115,1,0,0,1,117,117,0,0,0,0,117,117,0,0,0,0,117,117,0,0,0,0,117,117,0,0,0,0,117,0,0,0,0,0,0,30,1,0,0,0,31,,,03,026
Fayette,03,026,03026,03-026-2010-26-1001,Brownstown Jr High School,71,0,0,0,0,71,0,0,0,0,71,71,0,0,0,0,71,71,0,0,0,0,71,71,0,0,0,0,71,71,0,0,0,0,71,71,0,0,0,0,71,0,0,0,0,0,0,71,0,0,0,0,71,,,03,026
Fayette,03,026,03026,03-026-2010-26-2001,Brownstown Elem School,213,8,0,8,0,213,0,0,0,0,213,213,0,0,0,0,213,213,0,0,0,0,213,213,0,0,0,0,213,213,0,0,0,0,213,81,0,0,0,0,81,36,0,0,0,0,36,213,0,0,0,0,213,,,03,026
Fayette,03,026,03026,03-026-2020-26-0002,St Elmo Sr High School,152,0,0,0,0,150,0,0,2,0,152,149,0,1,2,0,152,150,0,0,2,0,152,150,0,0,2,0,152,150,0,0,2,0,152,150,0,0,2,0,152,0,0,0,0,0,0,47,0,0,0,0,47,,,03,026
Fayette,03,026,03026,03-026-2020-26-1001,St Elmo Jr High School,72,0,0,0,0,72,0,0,0,0,72,72,0,0,0,0,72,72,0,0,0,0,72,72,0,0,0,0,72,72,0,0,0,0,72,72,0,0,0,0,72,0,0,0,0,0,0,72,0,0,0,0,72,,,03,026
Fayette,03,026,03026,03-026-2020-26-2001,St Elmo Elem School,274,0,0,0,0,272,0,0,2,0,274,272,0,0,2,0,274,271,0,1,2,0,274,271,0,1,2,0,274,271,0,1,2,0,274,96,0,0,0,0,96,27,0,0,0,0,27,272,0,0,2,0,274,,,03,026
Fayette,03,026,03026,03-026-2030-26-0001,Vandalia Community High School,439,1,0,1,1,439,0,0,0,0,439,432,0,0,1,6,439,439,0,0,0,0,439,439,0,0,0,0,439,439,0,0,0,0,439,439,0,0,0,0,439,0,0,0,0,0,0,122,0,0,0,0,122,,,03,026
Fayette,03,026,03026,03-026-2030-26-1002,Vandalia Junior High School,493,3,1,2,3,492,1,0,0,0,493,490,1,0,0,2,493,492,1,0,0,0,493,492,1,0,0,0,493,492,1,0,0,0,493,492,1,0,0,0,493,0,0,0,0,0,0,492,1,0,0,0,493,,,03,026
Fayette,03,026,03026,03-026-2030-26-2004,Jefferson Primary School,275,4,4,0,4,270,4,0,0,1,275,267,4,0,0,4,275,270,4,0,0,1,275,273,2,0,0,0,275,273,2,0,0,0,275,58,1,0,0,0,59,56,1,0,0,2,59,273,2,0,0,0,275,,,03,026
Fayette,03,026,03026,03-026-2030-26-2008,Vandalia Elementary School,330,1,0,1,1,329,0,1,0,0,330,329,0,1,0,0,330,329,0,1,0,0,330,330,0,0,0,0,330,330,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,329,0,1,0,0,330,,,03,026
Fayette,03,026,03026,03-026-2040-26-0002,Ramsey High School,41,0,0,0,0,41,0,0,0,0,41,41,0,0,0,0,41,41,0,0,0,0,41,41,0,0,0,0,41,41,0,0,0,0,41,41,0,0,0,0,41,0,0,0,0,0,0,41,0,0,0,0,41,,,03,026
Fayette,03,026,03026,03-026-2040-26-2001,Ramsey Elem School,94,0,0,0,0,94,0,0,0,0,94,94,0,0,0,0,94,94,0,0,0,0,94,94,0,0,0,0,94,94,0,0,0,0,94,57,0,0,0,0,57,25,0,0,0,0,25,94,0,0,0,0,94,,,03,026
Boone,04,004,04004,04-004-001X-06-0000,Immanuel Lutheran School,302,0,0,0,0,302,0,0,0,0,302,302,0,0,0,0,302,302,0,0,0,0,302,302,0,0,0,0,302,302,0,0,0,0,302,152,0,0,0,0,152,53,0,0,0,0,53,300,0,1,1,0,302,,,04,004
Boone,04,004,04004,04-004-002X-10-0000,St James School,170,8,2,6,0,169,1,0,0,0,170,168,2,0,0,0,170,169,1,0,0,0,170,169,1,0,0,0,170,169,1,0,0,0,170,86,1,0,0,0,87,34,1,0,0,0,35,169,1,0,0,0,170,,,04,004
Boone,04,004,04004,04-004-004X-25-0000,Open Bible Academy,36,0,0,0,0,34,0,0,2,0,36,34,0,0,2,0,36,34,0,0,2,0,36,34,0,0,2,0,36,34,0,0,2,0,36,12,0,0,1,0,13,12,0,0,1,0,13,34,0,0,2,0,36,,,04,004
Boone,04,004,04004,04-004-006P-00-3101,Got Kidz Child Care Center,40,0,0,0,0,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,40,0,0,0,0,40,,,04,004
Boone,04,004,04004,04-004-1000-26-0001,Belvidere High School,1215,38,32,6,5,1203,12,0,0,0,1215,1201,14,0,0,0,1215,1197,18,0,0,0,1215,1204,11,0,0,0,1215,1204,11,0,0,0,1215,1205,10,0,0,0,1215,0,0,0,0,0,0,322,7,0,0,0,329,,,04,004
Boone,04,004,04004,04-004-1000-26-0002,Belvidere North High Sch,1485,19,12,7,8,1475,7,0,3,0,1485,1467,12,0,6,0,1485,1473,8,1,3,0,1485,1473,8,1,3,0,1485,1473,8,1,3,0,1485,1469,11,0,5,0,1485,0,0,0,0,0,0,368,5,0,1,0,374,,,04,004
Boone,04,004,04004,04-004-1000-26-0003,Belvidere Endeavor High School,41,1,1,0,0,41,0,0,0,0,41,41,0,0,0,0,41,40,1,0,0,0,41,41,0,0,0,0,41,41,0,0,0,0,41,41,0,0,0,0,41,0,0,0,0,0,0,4,0,0,0,0,4,,,04,004
Boone,04,004,04004,04-004-1000-26-1002,Belvidere South Middle School,930,23,10,13,23,920,7,0,3,0,930,920,7,0,3,0,930,920,7,0,3,0,930,920,7,0,3,0,930,920,7,0,3,0,930,921,7,0,2,0,930,0,0,0,0,0,0,918,10,0,2,0,930,,,04,004
Boone,04,004,04004,04-004-1000-26-1003,Belvidere Central Middle School,1065,4,1,3,4,1059,1,0,5,0,1065,1059,1,0,5,0,1065,1059,1,0,5,0,1065,1062,1,0,2,0,1065,1062,1,0,2,0,1065,1061,1,0,3,0,1065,0,0,0,0,0,0,1062,1,0,2,0,1065,,,04,004
Boone,04,004,04004,04-004-1000-26-2003,Caledonia Elem School,545,0,0,0,0,542,0,1,1,1,545,542,0,1,1,1,545,543,0,1,1,0,545,543,0,1,1,0,545,543,0,1,1,0,545,114,0,0,1,3,118,5,0,0,0,0,5,544,0,1,0,0,545,,,04,004
Boone,04,004,04004,04-004-1000-26-2004,Kishwaukee Elem School,300,0,0,0,0,298,0,1,0,1,300,298,0,1,0,1,300,299,0,1,0,0,300,299,0,1,0,0,300,299,0,1,0,0,300,58,0,0,0,0,58,0,0,0,0,0,0,300,0,0,0,0,300,,,04,004
Boone,04,004,04004,04-004-1000-26-2005,Lincoln Elem School,629,3,3,0,3,624,3,0,2,0,629,624,3,0,2,0,629,624,3,0,2,0,629,624,3,0,2,0,629,624,3,0,2,0,629,108,0,0,0,0,108,17,0,0,0,0,17,624,3,0,2,0,629,,,04,004
Boone,04,004,04004,04-004-1000-26-2007,Perry Elem School,314,0,0,0,0,312,0,0,2,0,314,312,0,0,2,0,314,312,0,0,2,0,314,312,0,0,2,0,314,312,0,0,2,0,314,50,0,0,0,0,50,0,0,0,0,0,0,312,0,0,2,0,314,,,04,004
Boone,04,004,04004,04-004-1000-26-2008,Washington Academy,742,3,3,0,3,739,3,0,0,0,742,739,3,0,0,0,742,739,3,0,0,0,742,739,3,0,0,0,742,739,3,0,0,0,742,196,0,0,0,1,197,33,0,0,0,0,33,739,3,0,0,0,742,,,04,004
Boone,04,004,04004,04-004-1000-26-2009,Meehan Elementary School,621,0,0,0,0,616,0,0,0,5,621,617,0,0,0,4,621,618,0,1,0,2,621,618,0,1,0,2,621,618,0,1,0,2,621,97,0,0,0,3,100,0,0,0,0,0,0,618,0,1,0,2,621,,,04,004
Boone,04,004,04004,04-004-1000-26-2010,Seth Whitman Elem Sch,716,0,0,0,0,708,0,1,7,0,716,709,0,1,6,0,716,708,0,1,7,0,716,709,0,0,7,0,716,709,0,0,7,0,716,126,0,0,1,0,127,14,0,0,1,0,15,710,0,0,6,0,716,,,04,004
Boone,04,004,04004,04-004-2000-26-0003,North Boone High School,545,0,0,0,0,539,0,0,6,0,545,535,0,0,6,4,545,539,0,0,6,0,545,539,0,0,6,0,545,539,0,0,6,0,545,539,0,0,6,0,545,0,0,0,0,0,0,123,0,0,1,0,124,,,04,004
Boone,04,004,04004,04-004-2000-26-1001,North Boone Middle School,256,0,0,0,0,252,0,0,4,0,256,252,0,0,4,0,256,252,0,0,4,0,256,252,0,0,4,0,256,252,0,0,4,0,256,252,0,0,4,0,256,0,0,0,0,0,0,252,0,0,4,0,256,,,04,004
Boone,04,004,04004,04-004-2000-26-2001,Capron Elem School,197,0,0,0,0,196,0,0,1,0,197,196,0,0,1,0,197,196,0,0,1,0,197,196,0,0,1,0,197,196,0,0,1,0,197,51,0,0,1,0,52,51,0,0,1,0,52,196,0,0,1,0,197,,,04,004
Boone,04,004,04004,04-004-2000-26-2002,Manchester Elem School,147,0,0,0,0,144,0,0,3,0,147,144,0,0,3,0,147,143,0,1,3,0,147,143,0,1,3,0,147,143,0,1,3,0,147,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,3,0,147,,,04,004
Boone,04,004,04004,04-004-2000-26-2004,Poplar Grove Elem School,311,3,3,0,0,306,3,0,2,0,311,307,2,0,2,0,311,306,1,0,2,2,311,308,1,0,2,0,311,308,1,0,2,0,311,0,0,0,0,0,0,0,0,0,0,0,0,308,1,0,2,0,311,,,04,004
Boone,04,004,04004,04-004-2000-26-2005,North Boone Upper Elem Sch,275,0,0,0,0,274,0,0,1,0,275,274,0,0,1,0,275,274,0,0,1,0,275,274,0,0,1,0,275,274,0,0,1,0,275,274,0,0,1,0,275,0,0,0,0,0,0,274,0,0,1,0,275,,,04,004
Winnebago,04,101,04101,04-101-001Z-02-0000,Berean Baptist Christian School,227,0,0,0,0,225,0,1,1,0,227,225,0,1,1,0,227,225,0,1,1,0,227,225,0,1,1,0,227,225,0,1,1,0,227,155,0,1,0,0,156,29,0,0,0,0,29,180,0,0,1,0,181,,,04,101
Winnebago,04,101,04101,04-101-002Y-10-0000,Boylan Central Catholic High Sch,1146,0,0,0,0,1141,0,0,5,0,1146,1141,0,0,5,0,1146,1141,0,0,5,0,1146,1141,0,0,5,0,1146,1141,0,0,5,0,1146,1141,0,0,5,0,1146,0,0,0,0,0,0,285,0,0,0,0,285,,,04,101
Winnebago,04,101,04101,04-101-003X-10-0000,Holy Family School,504,0,0,0,0,504,0,0,0,0,504,504,0,0,0,0,504,503,0,1,0,0,504,503,0,1,0,0,504,503,0,1,0,0,504,266,0,0,0,0,266,56,0,0,0,0,56,503,0,1,0,0,504,,,04,101
Winnebago,04,101,04101,04-101-004X-06-0000,Concordia Lutheran School,32,0,0,0,0,31,0,0,1,0,32,31,0,0,1,0,32,31,0,0,1,0,32,31,0,0,1,0,32,31,0,0,1,0,32,10,0,0,1,0,11,0,0,0,0,0,0,31,0,0,1,0,32,,,04,101
Winnebago,04,101,04101,04-101-005Z-01-0000,Keith Country Day School,293,8,8,0,0,282,6,3,2,0,293,282,6,3,2,0,293,279,7,3,2,2,293,279,7,3,2,2,293,279,7,3,2,2,293,187,6,2,0,0,195,25,0,0,0,0,25,206,7,3,2,0,218,,,04,101
Winnebago,04,101,04101,04-101-007X-10-0000,St Bernadette,200,0,0,0,0,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,200,0,0,0,0,200,120,0,0,0,0,120,19,0,0,0,0,19,200,0,0,0,0,200,,,04,101
Winnebago,04,101,04101,04-101-008X-10-0000,St Bridget School,430,0,0,0,0,429,0,1,0,0,430,429,0,1,0,0,430,429,0,1,0,0,430,429,0,1,0,0,430,429,0,1,0,0,430,229,0,0,0,0,229,29,0,0,0,0,29,429,0,1,0,0,430,,,04,101
Winnebago,04,101,04101,04-101-009X-10-0000,St Edward,180,0,0,0,0,179,0,0,1,0,180,179,0,0,1,0,180,179,0,0,1,0,180,179,0,0,1,0,180,179,0,0,1,0,180,99,0,0,1,0,100,24,0,0,1,0,25,179,0,0,1,0,180,,,04,101
Winnebago,04,101,04101,04-101-010X-10-0000,St James School,230,0,0,0,0,228,0,0,0,2,230,228,0,0,0,2,230,228,0,0,0,2,230,228,0,0,0,2,230,228,0,0,0,2,230,118,0,0,0,2,120,17,0,0,0,0,17,228,0,0,0,2,230,,,04,101
Winnebago,04,101,04101,04-101-013X-06-0000,St Paul Lutheran,89,0,0,0,0,88,0,1,0,0,89,88,0,1,0,0,89,88,0,1,0,0,89,88,0,1,0,0,89,88,0,1,0,0,89,47,0,0,0,0,47,16,0,0,0,0,16,88,0,1,0,0,89,,,04,101
Winnebago,04,101,04101,04-101-014X-10-0000,St Peter Cathedral School,208,0,0,0,0,207,0,0,1,0,208,207,0,0,1,0,208,207,0,0,1,0,208,207,0,0,1,0,208,207,0,0,1,0,208,115,0,0,0,0,115,21,0,0,0,0,21,207,0,0,1,0,208,,,04,101
Winnebago,04,101,04101,04-101-020X-10-0000,St Rita School,275,0,0,0,0,272,0,0,3,0,275,272,0,0,3,0,275,272,0,0,3,0,275,272,0,0,3,0,275,272,0,0,3,0,275,136,0,0,2,0,138,28,0,0,1,0,29,272,0,0,3,0,275,,,04,101
Winnebago,04,101,04101,04-101-021X-10-0000,St Peters School,37,0,0,0,0,37,0,0,0,0,37,37,0,0,0,0,37,37,0,0,0,0,37,37,0,0,0,0,37,37,0,0,0,0,37,10,0,0,0,0,10,0,0,0,0,0,0,37,0,0,0,0,37,,,04,101
Winnebago,04,101,04101,04-101-022Z-06-0000,Rockford Lutheran School,847,0,0,0,0,843,0,1,3,0,847,843,0,1,3,0,847,843,0,1,3,0,847,843,0,1,3,0,847,843,0,1,3,0,847,685,0,1,2,0,688,56,0,0,0,0,56,563,0,2,2,0,567,,,04,101
Winnebago,04,101,04101,04-101-023Z-26-0000,Rockford Christian Schools,1230,0,0,0,0,1199,0,0,31,0,1230,1195,0,0,35,0,1230,1193,0,2,34,1,1230,1193,0,2,34,1,1230,1192,0,3,34,1,1230,849,0,0,22,1,872,113,0,0,5,0,118,867,0,19,24,0,910,,,04,101
Winnebago,04,101,04101,04-101-027X-01-0000,Spectrum School,203,0,0,0,0,178,0,0,8,17,203,176,0,1,8,18,203,175,0,0,10,18,203,175,0,0,10,18,203,175,0,0,10,18,203,103,0,0,5,17,125,30,0,0,2,2,34,166,0,0,9,17,192,,,04,101
Winnebago,04,101,04101,04-101-030Z-20-0000,North Love Christian School,143,0,0,0,0,132,0,0,10,1,143,132,0,0,10,1,143,131,0,0,11,1,143,131,0,0,11,1,143,131,0,0,11,1,143,89,0,0,8,1,98,6,0,0,0,1,7,98,0,0,7,1,106,,,04,101
Winnebago,04,101,04101,04-101-032Z-14-0000,Christian Life Center School,688,3,1,2,0,666,1,1,20,0,688,666,1,1,20,0,688,666,1,1,20,0,688,666,1,1,20,0,688,666,1,1,20,0,688,510,0,1,18,0,529,87,0,0,5,0,92,491,1,0,14,0,506,,,04,101
Winnebago,04,101,04101,04-101-070X-16-0000,Montessori Private Academy Inc,154,9,9,0,0,145,2,1,6,0,154,148,1,0,5,0,154,147,2,0,5,0,154,150,0,0,4,0,154,150,0,0,4,0,154,89,2,0,2,0,93,77,3,0,1,0,81,144,1,1,8,0,154,,,04,101
Winnebago,04,101,04101,04-101-088X-23-0000,Rockford Iqra School,109,0,0,0,0,108,0,1,0,0,109,108,0,1,0,0,109,108,0,1,0,0,109,108,0,1,0,0,109,108,0,1,0,0,109,57,0,0,0,0,57,10,0,0,0,0,10,95,0,1,0,0,96,,,04,101
Winnebago,04,101,04101,04-101-094Z-01-0000,Our Lady Sacred Heart Acad,31,2,1,1,0,26,0,0,5,0,31,28,0,0,3,0,31,24,0,0,7,0,31,24,0,0,7,0,31,24,0,0,7,0,31,14,0,0,4,0,18,0,0,0,0,0,0,20,1,0,5,0,26,,,04,101
Winnebago,04,101,04101,04-101-095Y-14-0000,Lydia Urban Academy-Rockford,13,0,0,0,0,12,0,1,0,0,13,12,0,1,0,0,13,12,0,1,0,0,13,12,0,1,0,0,13,12,0,1,0,0,13,12,0,1,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,,,04,101
Winnebago,04,101,04101,04-101-096X-06-0000,Alpine Academy,113,0,0,0,0,110,0,0,3,0,113,110,0,0,3,0,113,110,0,0,3,0,113,110,0,0,3,0,113,110,0,0,3,0,113,45,0,0,3,0,48,24,0,0,1,0,25,110,0,0,3,0,113,,,04,101
Winnebago,04,101,04101,04-101-1220-22-0002,Harlem High School,2346,72,46,26,46,2309,34,0,3,0,2346,2296,46,0,4,0,2346,2311,32,0,3,0,2346,2311,32,0,3,0,2346,2311,32,0,3,0,2346,2310,32,0,3,1,2346,0,0,0,0,0,0,613,30,0,1,0,644,,,04,101
Winnebago,04,101,04101,04-101-1220-22-1005,Harlem Middle School,1122,3,0,3,3,1122,0,0,0,0,1122,1122,0,0,0,0,1122,1122,0,0,0,0,1122,1122,0,0,0,0,1122,1122,0,0,0,0,1122,1122,0,0,0,0,1122,0,0,0,0,0,0,1122,0,0,0,0,1122,,,04,101
Winnebago,04,101,04101,04-101-1220-22-2005,Loves Park Elem School,360,2,0,2,2,357,0,0,3,0,360,357,0,0,3,0,360,356,0,0,4,0,360,356,0,0,4,0,360,356,0,0,4,0,360,111,0,0,2,0,113,0,0,0,0,0,0,357,0,0,3,0,360,,,04,101
Winnebago,04,101,04101,04-101-1220-22-2006,Maple Elem School,339,2,0,2,2,338,0,0,1,0,339,338,0,0,1,0,339,338,0,0,1,0,339,338,0,0,1,0,339,338,0,0,1,0,339,116,0,0,0,0,116,0,0,0,0,0,0,338,0,0,1,0,339,,,04,101
Winnebago,04,101,04101,04-101-1220-22-2007,Marquette Elem School,345,0,0,0,0,344,0,0,1,0,345,344,0,0,1,0,345,344,0,0,1,0,345,344,0,0,1,0,345,344,0,0,1,0,345,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,1,0,345,,,04,101
Winnebago,04,101,04101,04-101-1220-22-2008,Rock Cut Elem School,380,4,0,4,4,380,0,0,0,0,380,380,0,0,0,0,380,380,0,0,0,0,380,380,0,0,0,0,380,380,0,0,0,0,380,132,0,0,0,0,132,0,0,0,0,0,0,380,0,0,0,0,380,,,04,101
