County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,Total NC,UndupNCIM,NCPE,Excluded,PolioProtected,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,TdapProt,TdapNcNp,TdapMedObj,TdapRelObj,TdapApprSchd,TdapTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Region,County
Sangamon,51,084,51084,51-084-0010-26-0001,Tri-City High School,165,0,0,0,0,165,0,0,0,0,165,165,0,0,0,0,165,34,0,0,0,3,37,165,0,0,0,0,165,165,0,0,0,0,165,165,0,0,0,0,165,165,0,0,0,0,165,0,0,0,0,0,0,85,0,0,0,1,86,51,084
Sangamon,51,084,51084,51-084-0010-26-1001,Tri-City Jr High School,126,0,0,0,0,126,0,0,0,0,126,126,0,0,0,0,126,45,0,0,0,5,50,126,0,0,0,0,126,126,0,0,0,0,126,126,0,0,0,0,126,126,0,0,0,0,126,0,0,0,0,0,0,124,0,0,0,2,126,51,084
Sangamon,51,084,51084,51-084-0010-26-2001,Tri-City Elem School,311,0,0,0,0,309,0,0,0,2,311,309,0,0,0,2,311,0,0,0,0,0,0,309,0,0,0,2,311,309,0,0,0,2,311,309,0,0,0,2,311,105,0,0,0,2,107,60,0,0,0,2,62,309,0,0,0,2,311,51,084
Sangamon,51,084,51084,51-084-0050-26-0001,Glenwood High School,1386,0,0,0,0,1384,0,0,2,0,1386,1383,0,1,2,0,1386,346,0,1,0,0,347,1384,0,0,2,0,1386,1384,0,0,2,0,1386,1384,0,0,2,0,1386,1381,0,0,2,3,1386,0,0,0,0,0,0,678,0,0,2,0,680,51,084
Sangamon,51,084,51084,51-084-0050-26-1002,Glenwood Middle School,693,4,0,4,0,687,0,1,5,0,693,687,0,1,5,0,693,0,0,0,0,0,0,687,0,1,5,0,693,687,0,1,5,0,693,687,0,1,5,0,693,687,0,1,5,0,693,0,0,0,0,0,0,687,0,1,5,0,693,51,084
Sangamon,51,084,51084,51-084-0050-26-2003,Ball Elementary School,660,7,6,1,4,650,5,1,4,0,660,648,6,1,5,0,660,0,0,0,0,0,0,649,4,1,5,1,660,649,4,1,5,1,660,649,4,1,5,1,660,122,0,0,0,0,122,122,0,0,0,0,122,652,4,1,3,0,660,51,084
Sangamon,51,084,51084,51-084-0050-26-2004,Chatham Elem School,580,0,0,0,0,575,0,0,3,2,580,575,0,0,3,2,580,0,0,0,0,0,0,574,0,0,3,3,580,574,0,0,3,3,580,574,0,0,3,3,580,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,3,2,580,51,084
Sangamon,51,084,51084,51-084-0050-26-2005,Glenwood Intermediate Sch,693,2,2,0,0,683,2,2,6,0,693,683,2,2,6,0,693,337,1,1,4,3,346,683,2,2,6,0,693,683,2,2,6,0,693,683,2,2,6,0,693,683,2,2,6,0,693,0,0,0,0,0,0,683,2,2,6,0,693,51,084
Sangamon,51,084,51084,51-084-0050-26-2006,Glenwood Elementary School,610,0,0,0,0,605,0,1,4,0,610,604,0,2,4,0,610,0,0,0,0,0,0,603,0,3,4,0,610,603,0,3,4,0,610,603,0,3,4,0,610,0,0,0,0,0,0,0,0,0,0,0,0,605,0,1,4,0,610,51,084
Sangamon,51,084,51084,51-084-0080-26-0001,Pleasant Plains High School,456,1,1,0,1,454,0,0,2,0,456,454,0,0,2,0,456,102,1,0,0,0,103,454,0,1,1,0,456,455,0,1,0,0,456,455,0,1,0,0,456,453,0,1,2,0,456,0,0,0,0,0,0,218,0,1,0,0,219,51,084
Sangamon,51,084,51084,51-084-0080-26-1001,Pleasant Plains Middle School,390,2,0,2,0,390,0,0,0,0,390,390,0,0,0,0,390,110,0,0,0,1,111,388,0,2,0,0,390,390,0,0,0,0,390,390,0,0,0,0,390,390,0,0,0,0,390,0,0,0,0,0,0,390,0,0,0,0,390,51,084
Sangamon,51,084,51084,51-084-0080-26-2004,Farmingdale Elem School,450,0,0,0,0,446,0,0,3,1,450,446,0,0,3,1,450,0,0,0,0,0,0,446,0,0,3,1,450,446,0,0,3,1,450,446,0,0,3,1,450,40,0,0,0,0,40,40,0,0,0,0,40,446,0,0,3,1,450,51,084
Sangamon,51,084,51084,51-084-0100-26-0001,Auburn High School,425,2,1,1,1,424,0,0,1,0,425,424,0,0,1,0,425,105,1,0,1,0,107,424,0,0,1,0,425,424,0,0,1,0,425,424,0,0,1,0,425,423,0,0,1,1,425,0,0,0,0,0,0,206,0,0,1,0,207,51,084
Sangamon,51,084,51084,51-084-0100-26-1001,Auburn Jr High at Divernon,290,0,0,0,0,289,0,1,0,0,290,289,0,1,0,0,290,93,0,0,0,0,93,289,0,1,0,0,290,289,0,1,0,0,290,289,0,1,0,0,290,290,0,0,0,0,290,0,0,0,0,0,0,290,0,0,0,0,290,51,084
Sangamon,51,084,51084,51-084-0100-26-2003,Auburn Elem School,437,0,0,0,0,433,0,1,3,0,437,433,0,1,3,0,437,0,0,0,0,0,0,433,0,1,3,0,437,433,0,1,3,0,437,433,0,1,3,0,437,137,0,0,2,0,139,137,0,0,2,0,139,433,0,1,3,0,437,51,084
Sangamon,51,084,51084,51-084-0100-26-2004,Auburn Middle School,308,0,0,0,0,306,0,1,1,0,308,306,0,1,1,0,308,0,0,0,0,0,0,306,0,1,1,0,308,306,0,1,1,0,308,306,0,1,1,0,308,102,0,0,1,0,103,0,0,0,0,0,0,307,0,0,1,0,308,51,084
Sangamon,51,084,51084,51-084-0110-26-0001,Pawnee Jr/Sr High Sch,307,0,0,0,0,307,0,0,0,0,307,307,0,0,0,0,307,43,0,0,0,0,43,307,0,0,0,0,307,307,0,0,0,0,307,307,0,0,0,0,307,307,0,0,0,0,307,0,0,0,0,0,0,205,0,0,0,0,205,51,084
Sangamon,51,084,51084,51-084-0110-26-2001,Pawnee Grade School,348,0,0,0,0,347,0,0,1,0,348,346,0,1,1,0,348,40,0,0,0,0,40,347,0,0,1,0,348,348,0,0,0,0,348,348,0,0,0,0,348,124,0,0,0,0,124,41,0,0,0,0,41,348,0,0,0,0,348,51,084
Sangamon,51,084,51084,51-084-0140-26-0001,Riverton High School,425,11,11,0,1,420,5,0,0,0,425,425,0,0,0,0,425,110,1,0,0,0,111,422,2,1,0,0,425,424,0,1,0,0,425,424,0,1,0,0,425,422,3,0,0,0,425,0,0,0,0,0,0,225,0,0,0,0,225,51,084
Sangamon,51,084,51084,51-084-0140-26-1001,Riverton Middle School,451,12,12,0,0,449,2,0,0,0,451,449,1,1,0,0,451,114,0,0,0,0,114,449,2,0,0,0,451,451,0,0,0,0,451,451,0,0,0,0,451,448,3,0,0,0,451,0,0,0,0,0,0,447,4,0,0,0,451,51,084
Sangamon,51,084,51084,51-084-0140-26-2003,Riverton Elem School,627,26,21,5,4,613,13,1,0,0,627,615,11,1,0,0,627,0,0,0,0,0,0,611,15,1,0,0,627,620,6,1,0,0,627,620,6,1,0,0,627,140,0,0,0,0,140,135,5,0,0,0,140,617,9,1,0,0,627,51,084
Sangamon,51,084,51084,51-084-0150-26-0001,Williamsville High School,468,4,4,0,4,467,0,0,1,0,468,467,0,0,1,0,468,117,2,0,1,0,120,467,0,0,1,0,468,468,0,0,0,0,468,468,0,0,0,0,468,466,2,0,0,0,468,0,0,0,0,0,0,237,0,0,0,0,237,51,084
Sangamon,51,084,51084,51-084-0150-26-1001,Williamsville Jr High School,361,1,1,0,1,359,0,0,2,0,361,358,0,0,3,0,361,109,1,0,0,0,110,357,0,1,3,0,361,360,0,0,1,0,361,360,0,0,1,0,361,361,0,0,0,0,361,0,0,0,0,0,0,361,0,0,0,0,361,51,084
Sangamon,51,084,51084,51-084-0150-26-2004,Sherman Elem School,666,0,0,0,0,662,0,0,4,0,666,661,0,0,4,1,666,0,0,0,0,0,0,661,0,0,4,1,666,662,0,0,4,0,666,662,0,0,4,0,666,135,0,0,0,0,135,38,0,0,0,0,38,664,0,0,2,0,666,51,084
Sangamon,51,084,51084,51-084-0160-26-0001,New Berlin High School,218,0,0,0,0,218,0,0,0,0,218,218,0,0,0,0,218,64,0,0,0,0,64,218,0,0,0,0,218,218,0,0,0,0,218,218,0,0,0,0,218,218,0,0,0,0,218,0,0,0,0,0,0,124,0,0,0,0,124,51,084
Sangamon,51,084,51084,51-084-0160-26-1001,New Berlin Jr High School,195,0,0,0,0,195,0,0,0,0,195,195,0,0,0,0,195,68,0,0,0,0,68,195,0,0,0,0,195,195,0,0,0,0,195,195,0,0,0,0,195,195,0,0,0,0,195,0,0,0,0,0,0,195,0,0,0,0,195,51,084
Sangamon,51,084,51084,51-084-0160-26-2001,New Berlin Elementary School,460,0,0,0,0,459,0,0,1,0,460,458,0,1,1,0,460,0,0,0,0,0,0,458,0,1,1,0,460,458,0,1,1,0,460,458,0,1,1,0,460,135,0,0,0,0,135,60,0,0,0,0,60,459,0,1,0,0,460,51,084
Sangamon,51,084,51084,51-084-1860-25-0001,Lanphier High School,1171,36,27,9,36,1170,1,0,0,0,1171,1167,3,1,0,0,1171,408,25,0,0,0,433,1169,1,1,0,0,1171,1169,1,1,0,0,1171,1169,1,1,0,0,1171,1170,1,0,0,0,1171,0,0,0,0,0,0,725,1,0,0,0,726,51,084
Sangamon,51,084,51084,51-084-1860-25-0002,Springfield High School,1374,18,14,4,18,1369,1,0,4,0,1374,1364,4,1,5,0,1374,375,11,0,2,0,388,1369,1,0,4,0,1374,1369,1,0,4,0,1374,1369,1,0,4,0,1374,1371,1,0,2,0,1374,0,0,0,0,0,0,754,1,0,2,0,757,51,084
Sangamon,51,084,51084,51-084-1860-25-0003,Springfield Southeast High Sch,1275,42,30,12,42,1268,4,1,2,0,1275,1260,10,1,2,2,1275,411,20,0,0,1,432,1268,4,1,2,0,1275,1268,4,1,2,0,1275,1268,4,1,2,0,1275,1268,4,1,2,0,1275,0,0,0,0,0,0,781,2,0,0,0,783,51,084
Sangamon,51,084,51084,51-084-1860-25-0004,Springfield Learning Academy,59,1,1,0,1,59,0,0,0,0,59,59,0,0,0,0,59,16,1,0,0,0,17,59,0,0,0,0,59,59,0,0,0,0,59,59,0,0,0,0,59,59,0,0,0,0,59,0,0,0,0,0,0,33,0,0,0,0,33,51,084
Sangamon,51,084,51084,51-084-1860-25-1006,Benjamin Franklin Middle School,705,20,16,4,16,702,2,0,0,1,705,702,2,0,0,1,705,250,14,0,0,4,268,702,2,0,0,1,705,702,2,0,0,1,705,702,2,0,0,1,705,701,2,0,1,1,705,0,0,0,0,0,0,701,2,1,0,1,705,51,084
Sangamon,51,084,51084,51-084-1860-25-1007,U S Grant Middle School,544,34,30,4,34,512,30,0,2,0,544,512,30,0,2,0,544,155,27,0,2,0,184,512,30,0,2,0,544,512,30,0,2,0,544,512,30,0,2,0,544,512,30,0,2,0,544,0,0,0,0,0,0,512,30,0,2,0,544,51,084
Sangamon,51,084,51084,51-084-1860-25-1009,Washington Middle School,617,39,36,3,36,614,3,0,0,0,617,614,3,0,0,0,617,179,31,0,0,0,210,614,3,0,0,0,617,614,3,0,0,0,617,614,3,0,0,0,617,614,3,0,0,0,617,0,0,0,0,0,0,614,3,0,0,0,617,51,084
Sangamon,51,084,51084,51-084-1860-25-2010,Jane Addams Elem School,344,10,9,1,6,334,9,0,0,1,344,331,3,0,6,4,344,0,0,0,0,0,0,333,9,1,0,1,344,334,9,0,0,1,344,334,9,0,0,1,344,56,1,0,0,0,57,0,0,0,0,0,0,335,9,0,0,0,344,51,084
Sangamon,51,084,51084,51-084-1860-25-2012,Butler Elem School,376,11,9,2,10,364,8,0,4,0,376,364,6,0,4,2,376,0,0,0,0,0,0,364,8,0,4,0,376,364,8,0,4,0,376,364,8,0,4,0,376,59,0,0,0,0,59,0,0,0,0,0,0,369,3,0,4,0,376,51,084
Sangamon,51,084,51084,51-084-1860-25-2013,Black Hawk Elem School,291,7,7,0,7,282,7,1,1,0,291,282,7,1,1,0,291,0,0,0,0,0,0,283,6,1,1,0,291,283,6,1,1,0,291,283,6,1,1,0,291,47,1,0,0,0,48,0,0,0,0,0,0,283,6,1,1,0,291,51,084
Sangamon,51,084,51084,51-084-1860-25-2015,Dubois Elem School,514,12,10,2,12,500,10,0,4,0,514,500,10,0,4,0,514,0,0,0,0,0,0,500,10,0,4,0,514,500,10,0,4,0,514,500,10,0,4,0,514,90,0,0,0,0,90,0,0,0,0,0,0,500,10,0,4,0,514,51,084
Sangamon,51,084,51084,51-084-1860-25-2016,Enos Elem School,321,13,13,0,13,310,11,0,0,0,321,310,11,0,0,0,321,0,0,0,0,0,0,310,11,0,0,0,321,310,11,0,0,0,321,310,11,0,0,0,321,70,0,0,0,0,70,17,0,0,0,0,17,313,8,0,0,0,321,51,084
Sangamon,51,084,51084,51-084-1860-25-2017,Fairview Elem School,271,0,0,0,0,271,0,0,0,0,271,271,0,0,0,0,271,0,0,0,0,0,0,271,0,0,0,0,271,271,0,0,0,0,271,271,0,0,0,0,271,55,0,0,0,0,55,0,0,0,0,0,0,271,0,0,0,0,271,51,084
Sangamon,51,084,51084,51-084-1860-25-2020,Hazel Dell Elem School,248,15,11,4,14,239,9,0,0,0,248,239,9,0,0,0,248,0,0,0,0,0,0,240,8,0,0,0,248,247,1,0,0,0,248,247,1,0,0,0,248,32,0,0,0,0,32,0,0,0,0,0,0,242,6,0,0,0,248,51,084
Sangamon,51,084,51084,51-084-1860-25-2021,Iles Elem School,431,0,0,0,0,429,0,0,2,0,431,429,0,0,2,0,431,25,0,0,0,0,25,426,0,3,2,0,431,429,0,0,2,0,431,429,0,0,2,0,431,138,0,0,0,0,138,0,0,0,0,0,0,429,0,0,2,0,431,51,084
Sangamon,51,084,51084,51-084-1860-25-2022,Laketown Elem School,213,0,0,0,0,210,0,0,3,0,213,211,0,0,2,0,213,0,0,0,0,0,0,211,0,0,2,0,213,210,0,0,3,0,213,211,0,0,2,0,213,23,0,0,0,0,23,0,0,0,0,0,0,211,0,0,2,0,213,51,084
Sangamon,51,084,51084,51-084-1860-25-2024,Lincoln Magnet School,316,5,5,0,5,316,0,0,0,0,316,316,0,0,0,0,316,101,5,0,0,2,108,316,0,0,0,0,316,316,0,0,0,0,316,316,0,0,0,0,316,316,0,0,0,0,316,0,0,0,0,0,0,316,0,0,0,0,316,51,084
Sangamon,51,084,51084,51-084-1860-25-2026,Owen Marsh Elem School,320,2,0,2,2,316,0,0,3,1,320,317,0,0,3,0,320,0,0,0,0,0,0,316,0,0,3,1,320,316,0,0,3,1,320,316,0,0,3,1,320,41,0,0,0,0,41,0,0,0,0,0,0,317,0,0,3,0,320,51,084
Sangamon,51,084,51084,51-084-1860-25-2027,Matheny-Withrow Elem Sch,233,2,2,0,2,231,2,0,0,0,233,231,2,0,0,0,233,0,0,0,0,0,0,231,2,0,0,0,233,231,2,0,0,0,233,231,2,0,0,0,233,38,0,0,0,0,38,0,0,0,0,0,0,231,2,0,0,0,233,51,084
Sangamon,51,084,51084,51-084-1860-25-2028,McClernand Elem School,261,10,8,2,7,254,6,0,0,1,261,253,7,0,0,1,261,0,0,0,0,0,0,255,6,0,0,0,261,255,6,0,0,0,261,255,6,0,0,0,261,39,1,0,0,0,40,0,0,0,0,0,0,256,5,0,0,0,261,51,084
Sangamon,51,084,51084,51-084-1860-25-2031,Pleasant Hill Elem School,280,8,8,0,7,268,8,1,1,2,280,267,8,2,1,2,280,0,0,0,0,0,0,269,8,1,1,1,280,274,5,0,1,0,280,274,5,0,1,0,280,35,0,0,0,0,35,0,0,0,0,0,0,274,5,0,1,0,280,51,084
Sangamon,51,084,51084,51-084-1860-25-2032,Ridgely Elem School,380,2,2,0,2,380,0,0,0,0,380,379,1,0,0,0,380,0,0,0,0,0,0,379,0,1,0,0,380,379,0,1,0,0,380,379,0,1,0,0,380,76,1,1,0,0,78,18,0,0,0,0,18,380,0,0,0,0,380,51,084
Sangamon,51,084,51084,51-084-1860-25-2033,Sandburg Elem School,278,1,1,0,1,277,1,0,0,0,278,277,1,0,0,0,278,0,0,0,0,0,0,277,1,0,0,0,278,277,1,0,0,0,278,277,1,0,0,0,278,40,0,0,0,0,40,0,0,0,0,0,0,277,1,0,0,0,278,51,084
Sangamon,51,084,51084,51-084-1860-25-2035,Southern View Elem School,229,2,2,0,2,227,2,0,0,0,229,227,2,0,0,0,229,0,0,0,0,0,0,227,2,0,0,0,229,227,2,0,0,0,229,227,2,0,0,0,229,34,0,0,0,0,34,0,0,0,0,0,0,227,2,0,0,0,229,51,084
Sangamon,51,084,51084,51-084-1860-25-2037,Wanless Elem School,340,3,3,0,2,335,3,0,0,2,340,336,3,0,0,1,340,0,0,0,0,0,0,335,3,0,0,2,340,337,3,0,0,0,340,337,3,0,0,0,340,68,0,0,0,0,68,0,0,0,0,0,0,337,3,0,0,0,340,51,084
Sangamon,51,084,51084,51-084-1860-25-2040,Wilcox Elem School,313,3,3,0,3,309,3,1,0,0,313,309,3,1,0,0,313,0,0,0,0,0,0,309,3,1,0,0,313,309,3,1,0,0,313,309,3,1,0,0,313,42,0,0,0,0,42,0,0,0,0,0,0,312,1,0,0,0,313,51,084
Sangamon,51,084,51084,51-084-1860-25-2042,Jefferson Middle School,539,21,18,3,21,533,6,0,0,0,539,533,6,0,0,0,539,149,13,0,0,0,162,533,6,0,0,0,539,533,6,0,0,0,539,533,6,0,0,0,539,533,6,0,0,0,539,0,0,0,0,0,0,533,6,0,0,0,539,51,084
Sangamon,51,084,51084,51-084-1860-25-2044,Harvard Park Elem School,417,13,7,6,13,409,7,0,0,1,417,410,6,0,0,1,417,0,0,0,0,0,0,410,7,0,0,0,417,410,7,0,0,0,417,410,7,0,0,0,417,80,0,0,0,0,80,18,0,0,0,0,18,415,2,0,0,0,417,51,084
Sangamon,51,084,51084,51-084-1860-25-2045,Edwin A Lee Elementary School,241,1,1,0,1,240,1,0,0,0,241,239,1,1,0,0,241,7,0,0,0,0,7,239,1,1,0,0,241,240,1,0,0,0,241,240,1,0,0,0,241,95,1,1,0,0,97,42,1,0,0,0,43,227,1,0,0,0,228,51,084
Sangamon,51,084,51084,51-084-1860-25-2046,Elizabeth Graham Elem School,288,5,5,0,2,281,4,0,0,3,288,280,5,0,0,3,288,0,0,0,0,0,0,281,4,0,0,3,288,282,4,0,0,2,288,282,4,0,0,2,288,48,1,0,0,0,49,0,0,0,0,0,0,282,4,0,0,2,288,51,084
Sangamon,51,084,51084,51-084-1860-25-2049,Lindsay School,513,3,3,0,3,510,3,0,0,0,513,509,3,0,0,1,513,0,0,0,0,0,0,510,3,0,0,0,513,510,3,0,0,0,513,510,3,0,0,0,513,79,0,0,0,0,79,0,0,0,0,0,0,511,2,0,0,0,513,51,084
Sangamon,51,084,51084,51-084-1860-25-2050,Capital College Preparatory Acad,272,14,12,2,8,272,0,0,0,0,272,272,0,0,0,0,272,84,12,0,0,0,96,272,0,0,0,0,272,272,0,0,0,0,272,272,0,0,0,0,272,272,0,0,0,0,272,0,0,0,0,0,0,272,0,0,0,0,272,51,084
Sangamon,51,084,51084,51-084-1860-25-3019,Douglas School,50,3,2,1,2,49,1,0,0,0,50,49,1,0,0,0,50,18,2,0,0,0,20,49,1,0,0,0,50,49,1,0,0,0,50,49,1,0,0,0,50,49,1,0,0,0,50,0,0,0,0,0,0,45,1,0,0,0,46,51,084
Sangamon,51,084,51084,51-084-1860-25-3023,Early Learning Center,689,21,19,2,21,674,10,0,3,2,689,670,14,0,3,2,689,0,0,0,0,0,0,673,13,0,3,0,689,673,13,0,3,0,689,673,13,0,3,0,689,672,14,0,3,0,689,675,11,0,3,0,689,672,14,0,3,0,689,51,084
Tazewell,53,090,53090,53-090-0500-02-2001,J L Hensey Elem School,376,0,0,0,0,366,0,2,8,0,376,366,0,2,8,0,376,0,0,0,0,0,0,365,0,3,8,0,376,365,0,3,8,0,376,365,0,3,8,0,376,0,0,0,0,0,0,0,0,0,0,0,0,366,0,2,8,0,376,53,090
Tazewell,53,090,53090,53-090-0500-02-2002,Beverly Manor Elementary School,458,0,0,0,0,448,0,1,9,0,458,449,0,0,9,0,458,102,0,0,1,0,103,448,0,1,9,0,458,448,0,1,9,0,458,448,0,1,9,0,458,359,0,0,6,0,365,0,0,0,0,0,0,449,0,0,9,0,458,53,090
Tazewell,53,090,53090,53-090-0510-02-2001,Central Intermediate Sch,646,0,0,0,0,641,0,0,5,0,646,641,0,0,5,0,646,113,0,0,1,0,114,641,0,0,5,0,646,641,0,0,5,0,646,641,0,0,5,0,646,501,0,0,3,0,504,0,0,0,0,0,0,641,0,0,5,0,646,53,090
Tazewell,53,090,53090,53-090-0510-02-2004,Central Primary Sch,576,0,0,0,0,574,0,0,2,0,576,574,0,0,2,0,576,0,0,0,0,0,0,574,0,0,2,0,576,574,0,0,2,0,576,574,0,0,2,0,576,14,0,0,0,0,14,14,0,0,0,0,14,574,0,0,2,0,576,53,090
Tazewell,53,090,53090,53-090-0520-02-1001,Washington Middle School,389,0,0,0,0,82,1,0,1,1,85,82,1,0,1,1,85,82,1,0,1,1,85,82,1,0,1,1,85,82,1,0,1,1,85,82,1,0,1,1,85,82,1,0,1,1,85,0,0,0,0,0,0,82,1,0,1,1,85,53,090
Tazewell,53,090,53090,53-090-0520-02-2002,Lincoln Grade School,123,0,0,0,0,118,0,0,3,2,123,118,0,0,3,2,123,0,0,0,0,0,0,118,0,0,3,2,123,118,0,0,3,2,123,118,0,0,3,2,123,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,3,2,123,53,090
Tazewell,53,090,53090,53-090-0760-02-1005,Parkview Jr High School,294,20,3,17,11,291,2,0,1,0,294,291,2,0,1,0,294,69,1,0,0,2,72,290,2,1,1,0,294,290,2,1,1,0,294,290,2,1,1,0,294,291,2,0,1,0,294,0,0,0,0,0,0,291,1,1,1,0,294,53,090
Tazewell,53,090,53090,53-090-0760-02-2004,LaSalle Elem School,364,6,6,0,6,357,6,1,0,0,364,357,6,1,0,0,364,0,0,0,0,0,0,357,6,1,0,0,364,357,6,1,0,0,364,357,6,1,0,0,364,10,1,0,0,0,11,10,1,0,0,0,11,357,6,1,0,0,364,53,090
Tazewell,53,090,53090,53-090-0850-02-2001,Robein Elem School,162,0,0,0,0,161,0,1,0,0,162,161,0,1,0,0,162,12,0,0,0,0,12,161,0,1,0,0,162,161,0,1,0,0,162,161,0,1,0,0,162,86,0,1,0,0,87,0,0,0,0,0,0,144,0,18,0,0,162,53,090
Tazewell,53,090,53090,53-090-0860-02-1011,Central Jr High School,551,1,1,0,0,544,1,0,2,4,551,544,1,0,2,4,551,174,0,0,0,4,178,544,1,0,2,4,551,544,1,0,2,4,551,544,1,0,2,4,551,544,1,0,2,4,551,0,0,0,0,0,0,543,1,1,2,4,551,53,090
Tazewell,53,090,53090,53-090-0860-02-2001,Armstrong-Oakview Elem School,195,0,0,0,0,192,0,1,1,1,195,192,0,1,1,1,195,0,0,0,0,0,0,191,0,1,2,1,195,191,0,1,2,1,195,191,0,1,2,1,195,0,0,0,0,0,0,0,0,0,0,0,0,192,0,1,1,1,195,53,090
Tazewell,53,090,53090,53-090-0860-02-2002,P L Bolin Elem School,212,0,0,0,0,211,0,0,1,0,212,211,0,0,1,0,212,0,0,0,0,0,0,210,0,0,2,0,212,210,0,0,2,0,212,210,0,0,2,0,212,70,0,0,1,0,71,0,0,0,0,0,0,211,0,0,1,0,212,53,090
Tazewell,53,090,53090,53-090-0860-02-2003,Glendale Elem School,165,0,0,0,0,164,0,0,1,0,165,164,0,0,1,0,165,0,0,0,0,0,0,164,0,0,1,0,165,164,0,0,1,0,165,164,0,0,1,0,165,44,0,0,0,0,44,0,0,0,0,0,0,164,0,0,1,0,165,53,090
Tazewell,53,090,53090,53-090-0860-02-2005,Lincoln Elem School,199,4,1,3,0,197,1,0,1,0,199,197,1,0,1,0,199,0,0,0,0,0,0,197,1,0,1,0,199,197,1,0,1,0,199,197,1,0,1,0,199,56,0,0,1,0,57,0,0,0,0,0,0,197,1,0,1,0,199,53,090
Tazewell,53,090,53090,53-090-0860-02-2008,Don D Shute Elem School,249,4,4,0,3,243,3,0,3,0,249,242,4,0,3,0,249,0,0,0,0,0,0,243,3,0,3,0,249,243,3,0,3,0,249,243,3,0,3,0,249,31,1,0,0,0,32,31,1,0,0,0,32,243,3,0,3,0,249,53,090
Tazewell,53,090,53090,53-090-0860-02-2010,Woodrow Wilson Elem School,156,0,0,0,0,156,0,0,0,0,156,156,0,0,0,0,156,0,0,0,0,0,0,156,0,0,0,0,156,156,0,0,0,0,156,156,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,3,0,156,53,090
Tazewell,53,090,53090,53-090-0980-02-2001,Rankin Elem School,226,0,0,0,0,225,0,0,1,0,226,225,0,0,1,0,226,24,0,0,0,0,24,225,0,0,1,0,226,225,0,0,1,0,226,225,0,0,1,0,226,102,0,0,0,0,102,4,0,0,0,0,4,225,0,0,1,0,226,53,090
Tazewell,53,090,53090,53-090-1020-02-1003,Georgetowne Middle School,205,5,1,4,0,203,0,0,2,0,205,203,0,0,2,0,205,81,1,0,0,0,82,203,0,0,2,0,205,203,0,0,2,0,205,203,0,0,2,0,205,203,0,0,2,0,205,0,0,0,0,0,0,203,0,0,2,0,205,53,090
Tazewell,53,090,53090,53-090-1020-02-2001,Rogers Elementary School,210,0,0,0,0,210,0,0,0,0,210,210,0,0,0,0,210,0,0,0,0,0,0,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,62,0,0,0,0,62,0,0,0,0,0,0,210,0,0,0,0,210,53,090
Tazewell,53,090,53090,53-090-1020-02-2002,Marquette Elem School,269,1,1,0,1,266,1,0,2,0,269,266,1,0,2,0,269,0,0,0,0,0,0,266,1,0,2,0,269,266,1,0,2,0,269,266,1,0,2,0,269,78,0,0,1,0,79,78,0,0,1,0,79,266,1,0,2,0,269,53,090
Tazewell,53,090,53090,53-090-1080-02-1002,Edison Junior High School,354,0,0,0,0,353,0,0,1,0,354,353,0,0,1,0,354,0,0,0,0,0,0,353,0,0,1,0,354,353,0,0,1,0,354,353,0,0,1,0,354,353,0,0,1,0,354,0,0,0,0,0,0,353,0,0,1,0,354,53,090
Tazewell,53,090,53090,53-090-1080-02-1012,Broadmoor Junior High School,392,7,7,0,0,384,6,0,2,0,392,384,6,0,2,0,392,1,1,0,0,0,2,384,6,0,2,0,392,384,6,0,2,0,392,384,6,0,2,0,392,384,6,0,2,0,392,0,0,0,0,0,0,384,6,0,2,0,392,53,090
Tazewell,53,090,53090,53-090-1080-02-2004,Jefferson Elem School,344,19,17,2,0,325,12,1,5,1,344,328,9,1,5,1,344,0,0,0,0,0,0,330,7,1,5,1,344,330,7,1,5,1,344,330,7,1,5,1,344,0,0,0,0,0,0,0,0,0,0,0,0,331,6,1,5,1,344,53,090
Tazewell,53,090,53090,53-090-1080-02-2008,C B Smith Elem School,354,0,0,0,0,351,0,0,3,0,354,351,0,0,3,0,354,0,0,0,0,0,0,351,0,0,3,0,354,351,0,0,3,0,354,351,0,0,3,0,354,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,3,0,354,53,090
